0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
38.5207147201651,38.5207147201651
37.9071212070521,37.9071212070521
37.6504622986769,37.6504622986769
37.3976513081249,37.3976513081249
37.1465648986526,37.1465648986526
36.8971602170037,36.8971602170037
36.6494316098614,36.6494316098614
36.4033663983234,36.4033663983234
36.1589530370405,36.1589530370405
35.916180607637,35.916180607637
35.6750381842052,35.6750381842052
35.4355148528055,35.4355148528055
35.1975997765777,35.1975997765777
34.9612821409925,34.9612821409925
34.726551018336,34.726551018336
34.4933961051335,34.4933961051335
34.2618065406637,34.2618065406637
34.031771738054,34.031771738054
33.8032815996195,33.8032815996195
33.5763253905756,33.5763253905756
33.3508929771619,33.3508929771619
33.1269742156852,33.1269742156852
32.9045586336739,32.9045586336739
32.6836365792229,32.6836365792229
32.4641977358672,32.4641977358672
12.192109816359,12.192109816359
12.1921098165248,12.1921098165248
12.1921098171975,12.1921098171975
12.192109817198,12.192109817198
12.1921098171985,12.1921098171985
12.1921098171987,12.1921098171987
12.1921098171991,12.1921098171991
12.1921098171995,12.1921098171995
12.1921098171996,12.1921098171996
12.1921098172,12.1921098172
12.1921098172002,12.1921098172002
12.1921098172004,12.1921098172004
12.1921098172008,12.1921098172008
12.1921098172011,12.1921098172011
12.1921098172013,12.1921098172013
12.1921098172016,12.1921098172016
12.1921098172019,12.1921098172019
12.1921098172022,12.1921098172022
12.1921098172026,12.1921098172026
12.1921098172029,12.1921098172029
12.1921098172032,12.1921098172032
12.1921098172036,12.1921098172036
12.1921098172037,12.1921098172037
12.1921098172038,12.1921098172038
12.1921098172042,12.1921098172042
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
40.115470546374,40.115470546374
39.4083107181682,39.4083107181682
39.0767393512654,39.0767393512654
38.7488637367076,38.7488637367076
38.4236975134598,38.4236975134598
38.1012635909964,38.1012635909964
37.7815363883066,37.7815363883066
37.4644933147648,37.4644933147648
37.150111153725,37.150111153725
36.8383677359849,36.8383677359849
36.5292408269647,36.5292408269647
36.2227082157781,36.2227082157781
35.9187478149634,35.9187478149634
35.6173379958286,35.6173379958286
35.3184573881329,35.3184573881329
35.0220848130537,35.0220848130537
34.7281999228019,34.7281999228019
34.4367810576836,34.4367810576836
34.1478070251783,34.1478070251783
33.8612589500653,33.8612589500653
33.5771152489619,33.5771152489619
33.295355165001,33.295355165001
33.0159600415329,33.0159600415329
32.7389096282786,32.7389096282786
32.4641833793041,32.4641833793041
12.192104424672,12.192104424672
12.1921044261155,12.1921044261155
12.1921044261312,12.1921044261312
12.1921044261301,12.1921044261301
12.1921044261298,12.1921044261298
12.1921044261295,12.1921044261295
12.1921044261292,12.1921044261292
12.1921044261288,12.1921044261288
12.1921044261282,12.1921044261282
12.1921044261279,12.1921044261279
12.1921044261276,12.1921044261276
12.1921044261271,12.1921044261271
12.1921044261269,12.1921044261269
12.1921044261265,12.1921044261265
12.1921044261261,12.1921044261261
12.1921044261256,12.1921044261256
12.1921044261251,12.1921044261251
12.1921044261245,12.1921044261245
12.1921044261242,12.1921044261242
12.1921044261241,12.1921044261241
12.1921044261236,12.1921044261236
12.1921044261229,12.1921044261229
12.1921044261226,12.1921044261226
12.1921044261223,12.1921044261223
12.1921044261218,12.1921044261218
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
