0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7730.81681994301
0,-42.2876333325953,-84.4756423751136,-126.48944786896,-168.256154985234,-209.705145581299,-250.768586850226,-291.381984054354,-331.484545512168,-371.019535363298,-409.934508387698,-448.181436997829,-485.716735293652,-522.501263284053,-558.500111038262,-593.682454101814,-628.02130940846,-661.493329349773,-694.078537731723,-725.760248744878,-756.524952058594,-786.36238391704,-815.265658854045,-843.231293718818,-870.259339155398,-896.353204564201,-921.519634057435,-945.76815220844,-969.110538430299,-991.560324956564,-1013.13201147654,-1033.84081515126,-1053.70230893186,-1072.73246604202,-1090.94787135989,-1108.36609208028,-1125.0059127937,-1140.88738843968,-1156.0315841888,-1170.46007465097,-1184.19421355184,-1197.25439284273,-1209.65949055976,-1221.42652671123,-1232.57085326467,-1243.10674607411,-1253.04829287682,-1262.4102306259,-1271.20855233179,-1279.46081864645,-1287.18611150635,-1294.40468590737,-1301.13735993039,-1307.40483869093,-1313.22710782558,-1318.62297053884,-1323.60973699184,-1328.20313648458,-1332.41734030539,-1336.26517044376,-1339.75830332929,-1342.90754239857,-1345.72305642108,-1348.21460097658,-1350.39169983255,-1352.26376592699,-1353.84018303459,-1355.13032638373,-1356.14355496138,-1356.88917657659,-1357.37640583219,-1357.61431997054,-1357.61182097622,-1357.37760457767,-1356.92013490598,-1368.71897064589
0,-21.3164142755057,-42.6122034668989,-63.8701739571482,-85.0730739384542,-106.203638388258,-127.244598135249,-148.178642345771,-168.988478589782,-189.65673599129,-210.166219704318,-230.499744170644,-250.640514686221,-270.572208628371,-290.27922418895,-309.746989586715,-328.962359799531,-347.914122571068,-366.593253699503,-384.992678318111,-403.107541010803,-420.935066039422,-438.473714447776,-455.722460787544,-472.680018516893,-489.344196759651,-505.711152562648,-521.775320276223,-537.529659128767,-552.966115238077,-568.076697049671,-582.853946680377,-597.291901130915,-611.386454526582,-625.135678136617,-638.539590037315,-651.600080800852,-664.320593646507,-676.705805865999,-688.761416451048,-700.493746376476,-711.909323004958,-723.014555652476,-733.815120290391,-744.315615214675,-754.519219165992,-764.427715669769,-774.041813465468,-783.361697325085,-792.387619230699,-801.120445183416,-809.562059105935,-817.715571618877,-825.585300818541,-833.176580358833,-840.495500747331,-847.548578977069,-854.342511905264,-860.883938153151,-867.179289791892,-873.234717524736,-879.056069819022,-884.648900977223,-890.018518923237,-895.17002183757,-900.108355343533,-904.838361742445,-909.364808915585,-913.69240350666,-917.825830389121,-921.769735127686,-925.528725271038,-929.107388322883,-932.51025525965,-935.741815674157,-943.910484162841
0,-11.6801216271872,-23.355864910477,-35.0234340832278,-46.6789439801165,-58.3186209872193,-69.9384665818139,-81.5345776722116,-93.102820312027,-104.639005106278,-116.138725186807,-127.597396743342,-139.010253833471,-150.372392580897,-161.678799451422,-172.924492129607,-184.104586056346,-195.214464020278,-206.249953185429,-217.20737685087,-228.083537076918,-238.875786712581,-249.58183956735,-260.199595361079,-270.726992669706,-281.161807001327,-291.501551260045,-301.743439342974,-311.884441903854,-321.921408205653,-331.851243276057,-341.671008792821,-351.378056886404,-360.970063156447,-370.445047170384,-379.801318294279,-389.037425985061,-398.152114357782,-407.144260841447,-416.012851453674,-424.756944651612,-433.375646659084,-441.868100238819,-450.233468179924,-458.470931404314,-466.579694462306,-474.559014212313,-482.408223455409,-490.126788008882,-497.714268768713,-505.17042531898,-512.495124756498,-519.688394372146,-526.750367237517,-533.681275732666,-540.481426058151,-547.151208073113,-553.691080837449,-560.101511851437,-566.383041205187,-572.536295590619,-578.561890014151,-584.460531662536,-590.232972436205,-595.880015263738,-601.402534870716,-606.801372256606,-612.07755376472,-617.232043810865,-622.265880342453,-627.180131677691,-631.975922804045,-636.654407684355,-641.216756232526,-645.664167761446,-652.351817692037
0,-7.40283082014559,-14.8031165485522,-22.1986877640708,-29.5875278000498,-36.9675841453593,-44.3369136935367,-51.6937475151788,-59.036166359641,-66.3626762341724,-73.6717329313399,-80.9618636683792,-88.2317955331265,-95.4802263327616,-102.705845314211,-109.907357914097,-117.08342611169,-124.232400615455,-131.352517851469,-138.441981718028,-145.498683861667,-152.520644666185,-159.505835663468,-166.45231777401,-173.358570125598,-180.223173113027,-187.045045251488,-193.823364038496,-200.557364220525,-207.246399977906,-213.889751677951,-220.486608617912,-227.03605127094,-233.537018406912,-239.988388494089,-246.389017303423,-252.737715813991,-259.033385850368,-265.274955043616,-271.461438652801,-277.591918363172,-283.665574548546,-289.681637854645,-295.639420540005,-301.538275462564,-307.377603282599,-313.15682028652,-318.875356456501,-324.532677611834,-330.128173409587,-335.661343365903,-341.131619743172,-346.538510768893,-351.881525087277,-357.160200241159,-362.374093044001,-367.522838788599,-372.606154100382,-377.623645884112,-382.575020003226,-387.460134537195,-392.278667952291,-397.030458710038,-401.715347511738,-406.333196330058,-410.88396746709,-415.367345193666,-419.783542341592,-424.132402962776,-428.413913737111,-432.628047891945,-436.774878605806,-440.854493254208,-444.866940091593,-448.812298506302,-453.689414577206
0,-4.94266420444268,-9.88499947270488,-14.8265647971947,-19.766836797879,-24.7051854667238,-29.6408492278075,-34.572900547333,-39.5003265405997,-44.4218559644496,-49.3361409425505,-54.2417468366043,-59.1371847052897,-64.0210421882244,-68.8920522299487,-73.7491689457393,-78.5916550541338,-83.4192060183748,-88.2318764643831,-93.0299281448362,-97.8138312898336,-102.584014547608,-107.340709488475,-112.083772381778,-116.812542397639,-121.525922796151,-126.222391319756,-130.900157489874,-135.557402093027,-140.192394537883,-144.803696763434,-149.390165894194,-153.950991830892,-158.485616827963,-162.993670045785,-167.474864573553,-171.92890499278,-176.355479914762,-180.754177893882,-185.124531092272,-189.465970070761,-193.777897064695,-198.059636523864,-202.310530543755,-206.52989151278,-210.717103555587,-214.871534892052,-218.992703753483,-223.079943915159,-227.133108397731,-231.151544911986,-235.135026520507,-239.083121641691,-242.995525238108,-246.871923350248,-250.712039180882,-254.515517338317,-258.281949720893,-262.01119143578,-265.702977744693,-269.35688082999,-272.972812015168,-276.550490156807,-280.089692477442,-283.590217439714,-287.051789023826,-290.474511029156,-293.857891838706,-297.201929596521,-300.506488532231,-303.771481372911,-306.996749738263,-310.182160190181,-313.327650460953,-316.433155075659,-319.686937360933
0,-3.31866479420457,-6.63773870268388,-9.95741683332011,-13.2776366440416,-16.5979139355493,-19.9179150396512,-23.236311015577,-26.5527300859026,-29.8654591138483,-33.1734223207308,-36.4758850889061,-39.7720596937001,-43.0619995338109,-46.3464819194585,-49.6267777945563,-52.9046775987858,-56.1831244448315,-59.4650318293499,-62.7525428457633,-66.0480461776416,-69.3522053638959,-72.6648792075629,-75.9849521169495,-79.3095124905939,-82.6356163786598,-85.9598686318194,-89.2788978296703,-92.590285705446,-95.8920354081423,-99.1830541362027,-102.462819658371,-105.731160272732,-108.988131586343,-112.233671115282,-115.467503178357,-118.689226056353,-121.898104829611,-125.093265909408,-128.273730057294,-131.438441480337,-134.586391673352,-137.716616634719,-140.828309781386,-143.920753539124,-146.993453417962,-150.04590881861,-153.077924883182,-156.088673471071,-159.078687353,-162.046872974589,-164.993303971608,-167.917332482712,-170.818670366793,-173.697000914531,-176.55215120307,-179.38365468561,-182.19081280304,-184.973954856295,-187.732939723438,-190.466909906453,-193.176361605342,-195.860959584729,-198.520556752817,-201.15504547592,-203.763932656343,-206.348362436741,-208.906781039432,-211.439760989415,-213.947235160257,-216.429317822923,-218.885747439159,-221.316323696611,-223.721139349097,-226.100233059063,-228.283014373968
0,-2.33874853216434,-4.67645769414827,-7.01213400335849,-9.34573958793224,-11.6763563094444,-14.0046644766335,-16.3305804947328,-18.6554172790696,-20.9803438576412,-23.3070515038369,-25.6378443134338,-27.9747326577379,-30.3198873838372,-32.6751252865507,-35.0413874491752,-37.4184588850119,-39.8053788095972,-42.1996951222244,-44.5977411442224,-46.9957677395663,-49.3892711664643,-51.7745648076788,-54.1491856202128,-56.5115601767128,-58.8619264314171,-61.2017024246865,-63.5329749211994,-65.858300220504,-68.1797592135117,-70.4987713736985,-72.8159045743764,-75.1308156251811,-77.4425361354608,-79.7496235159635,-82.0504866587774,-84.3436751270279,-86.6279004422003,-88.9022097243399,-91.165961218125,-93.418790110096,-95.6605622827197,-97.8912938911343,-100.111090873471,-102.320058839695,-104.518277281204,-106.705709160021,-108.882278609194,-111.0476225244,-113.20171676422,-115.344023463506,-117.474357743789,-119.592343153812,-121.697742061681,-123.790339180899,-125.869982798811,-127.936444434102,-129.989427095376,-132.028940643072,-134.054844764992,-136.066771402434,-138.064754836725,-140.048569048821,-142.018039330408,-143.972998878975,-145.913156096145,-147.83873786248,-149.749114824117,-151.644332721179,-153.524236065219,-155.388733938359,-157.237612842576,-159.070677477063,-160.887836807671,-162.688987022244,-164.508755282512
0,-1.79422100372699,-3.58709199233674,-5.37773585263756,-7.16584258219362,-8.95173198071091,-10.7358762193744,-12.5199990299935,-14.3049291394074,-16.0929562227704,-17.8854691595344,-19.6831613732688,-21.4861862994092,-23.2931291345233,-25.1011379356202,-26.9061067586216,-28.7028694206603,-30.4849579917126,-32.2461583102768,-33.981851885626,-35.6882658977457,-37.3646111340239,-39.0122248225115,-40.6344745967326,-42.2369219819601,-43.825258829409,-45.4049923977958,-46.9807738374781,-48.5553266755443,-50.1300976825077,-51.7050231852905,-53.2792990780145,-54.8517756276092,-56.4214565170971,-57.9877239183057,-59.5504153782712,-61.1099260231583,-62.6667796086265,-64.2218271090011,-65.7757525972618,-67.3292894662319,-68.8827093226526,-70.436289479731,-71.989783552024,-73.5429437437647,-75.0950527884089,-76.6456874432508,-78.1938239706173,-79.7398889727852,-81.2817025175343,-82.8202654109098,-84.3544132847332,-85.8842470411978,-87.4092461029312,-88.9290064954205,-90.4429845227453,-91.9510057345964,-93.4530756502117,-94.9481888080702,-96.4359375336031,-97.9165122178035,-99.3889805666503,-100.853178605918,-102.308802039789,-103.755552949937,-105.193361676852,-106.621325918199,-108.039996866195,-109.448808774239,-110.847576998061,-112.236080453006,-113.614251156457,-114.981982579463,-116.339099115269,-117.685472093756,-119.314539514279
0,-1.36552392675114,-2.73034089321491,-4.09419277494581,-5.45667486222426,-6.81862805392769,-8.17993181965897,-9.54211777671447,-10.905061672651,-12.2699000821891,-13.6366745000643,-15.0042771946491,-16.3712557693498,-17.7345586411682,-19.0900082229296,-20.4328308714191,-21.758081778396,-23.06019276822,-24.3349517430265,-25.5805070695413,-26.7960510937017,-27.9840738064644,-29.1485622479518,-30.294628148879,-31.4286142846579,-32.5557788713037,-33.6802246008742,-34.8047087414773,-35.9298238376195,-37.0552402221949,-38.1797063705525,-39.3018743419284,-40.4207698423676,-41.5360241277001,-42.6479728211863,-43.7574402240436,-44.8657392219089,-45.9740853035694,-47.0837813126927,-48.1957051091035,-49.3105863696466,-50.4285187921946,-51.5495098638659,-52.6730013459684,-53.7984691562487,-54.9249520182268,-56.0518906506901,-57.1781911347817,-58.3043340108618,-59.4281250372728,-60.5507070189714,-61.6709646285827,-62.7890756359789,-63.9045595353564,-65.0170369308143,-66.1259788347496,-67.231231960148,-68.3328262114101,-69.4297639328431,-70.5216724563118,-71.6087938772152,-72.6902354015305,-73.7658971718946,-74.8355371461293,-75.8989251490292,-76.9560692884696,-78.0061233132974,-79.0497301763048,-80.086388817539,-81.1159874257795,-82.1383716578784,-83.1535448431311,-84.1614722514035,-85.1620390718538,-86.1551757352156,-87.1583240757759
