0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6868.305454725
0,-12.1414650810071,-31.7879473086214,-20.9482097385317,-27.2027010483854,-34.238942679191,-40.5099344064542,-47.205007045654,-54.9561819211707,-62.5466349975184,-70.1481498679652,-77.6114328736927,-84.7684537703359,-91.7907778455237,-98.6652859768408,-105.442355730643,-112.154859365982,-118.818993488455,-125.439843550999,-132.014303842877,-138.536733351694,-145.00192750914,-151.405780531328,-157.740201322378,-163.904490919764,-170.831226837653
0,-5.2963084587658,-10.74421947437,-15.8220309868132,-21.0946218777874,-26.3563068580933,-31.6103726304589,-36.8586527504597,-42.1051394355183,-47.338286482233,-52.5564657724964,-57.7575440636136,-62.9425653471943,-68.1095699431413,-73.2574733602889,-78.3840651630395,-83.4871956661309,-88.5648700097327,-93.615171636198,-98.6362549246001,-103.626252114479,-108.583230037359,-113.50461263614,-118.376349368934,-123.013393187126,-128.215613105225
0,-4.51899016776772,-11.2933635929173,-11.7782148716559,-15.9947876616481,-19.9816410207009,-23.9467134861158,-27.9366387307533,-31.9222907524948,-35.9441609240858,-40.014346772177,-44.1118726867923,-48.1520414459074,-52.1636360993714,-56.1274336385785,-60.0581913348363,-63.9670975021963,-67.8599329313366,-71.739065240018,-75.60316464632,-79.4503372375024,-83.2793227314026,-87.0827687611045,-90.7409840639456,-93.8117167968642,-98.1143698900464
0,-3.16356484292208,-10.1281032783097,-8.68352937281479,-12.5269770813557,-15.607279100416,-18.6937535691545,-21.8178769340678,-24.9412302140165,-28.1195595957901,-31.3814928764182,-34.7144827303723,-37.9705974221192,-41.2065742934039,-44.3760136890632,-47.5037547788083,-50.6073671300226,-53.6963281776396,-56.7771578711771,-59.8478869539638,-62.9067686225703,-65.9534621310172,-68.9415041629268,-71.3589857219575,-73.1094991342486,-76.2056843026971
0,-2.39874572569047,-5.09209407102374,-7.32059094585977,-9.77991685438568,-12.2174882731515,-14.6571687935254,-17.0952197148061,-19.530681918399,-21.9648876827251,-24.4004261463182,-26.8415366814502,-29.2777190748607,-31.7125096965972,-34.1386286055184,-36.5568664830333,-38.9678384266408,-41.3718090314874,-43.7691826167337,-46.1591905592374,-48.5412767851103,-50.9158462297244,-53.271071195957,-55.4508785107745,-57.1433537791667,-59.9525042543302
0,-1.7717935171378,-5.94390307406929,-5.34468108564618,-7.81804455931794,-9.70401433351982,-11.6255796443075,-13.5704874302212,-15.5125842852527,-17.4954357371003,-19.5506441165693,-21.6891369728467,-23.7794480151367,-25.8748545582857,-27.9203144542885,-29.9358143822215,-31.9359493083649,-33.9286833914878,-35.9206972563436,-37.9115145005147,-39.8988053676684,-41.89667086708,-43.8533345544852,-44.8497794985108,-44.9304259651717,-47.6048314128682
0,-1.33708797062783,-3.03347193253485,-4.15466118602342,-6.3220868550464,-7.78395080937376,-9.32757819577808,-10.8932921519425,-12.4513563842831,-14.0477084369487,-15.703188407859,-17.4465994561957,-19.1386048399794,-20.8541189739227,-22.5343793550281,-24.2017085966663,-25.8637625518064,-27.5276139642829,-29.1984208364828,-30.8741851835924,-32.5559480571244,-34.2841327493586,-36.0293333658066,-36.3975786170327,-36.2876387039163,-38.1248548077344
0,-1.33562589942653,-1.43913781869045,-3.87851705236725,-5.0324860390107,-6.25547354970116,-7.51172072896522,-8.76295880597364,-10.0093514725295,-11.2491001223627,-12.4686159268929,-13.6873583250675,-14.9021450877922,-16.131715914416,-17.3720371676141,-18.6255693949225,-19.8851737717171,-21.1506623428122,-22.4211512302367,-23.6932819338017,-24.9720504996676,-26.2841608229258,-27.6644877082336,-28.6355067892804,-29.7451360269559,-30.7518865357438
0,-1.05269289989277,-2.41206078320382,-3.13486692308596,-4.04270103927005,-5.06507329177423,-6.08009749388109,-7.09061289778613,-8.10066433232571,-9.10203693873076,-10.0864966180427,-11.0529696248997,-12.0239286165852,-12.990430376233,-13.9621651797339,-14.9365642784746,-15.9112590898889,-16.8854924248802,-17.8585086568966,-18.8297494170051,-19.8014217101815,-20.7770862370283,-21.7871484089702,-22.910089587015,-24.2642925754749,-24.9279808496823
