0.99736465237454,NaN
0.995116899437245,NaN
0.993892720791136,NaN
0.99276380147307,NaN
0.991687028542954,NaN
0.990698582175988,NaN
0.989807744687403,NaN
0.989010304191369,NaN
0.988298170944626,NaN
0.987662788291594,NaN
0.987095870269042,NaN
0.986590040933123,NaN
0.986138634671616,NaN
0.985736088589254,NaN
0.985376785739951,NaN
0.985056296102613,NaN
0.984770544444969,NaN
0.984515722066151,NaN
0.984288064759792,NaN
0.984085253363317,NaN
0.983903938976206,NaN
0.98374225501594,NaN
0.983597748063278,NaN
0.983469081176812,NaN
0.983354382811951,NaN
0.983252114007059,NaN
0.983160599610505,NaN
0.983078980346571,NaN
0.983006136116838,NaN
0.982941026055308,NaN
0.982882976812801,NaN
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
