0,-274.732218189,-549.464436378,-824.196654567001,-1098.928872756,-1373.661090945,-1648.393309134,-1923.125527323,-2197.857745512,-2472.589963701,-2747.32218189,-3022.054400079,-3296.786618268,-3571.518836457,-3846.251054646,-4120.983272835,-4395.715491024,-4670.447709213,-4945.179927402,-5219.912145591,-5494.64436378,-5769.376581969,-6044.108800158,-6318.841018347,-6593.573236536,-6868.305454725
0,-7.25608749787848,-14.5128772052884,-21.7692938681282,-29.0254467395768,-36.2815792112725,-43.5377677270068,-50.7940167148641,-58.0503094186379,-65.3066299974066,-72.5629639881977,-79.8193018755137,-87.0756380230383,-94.3319693416553,-101.588294107013,-108.844612226028,-116.100925095621,-123.357233567859,-130.6135392719,-137.869843804987,-145.126148206875,-152.38245295516,-159.638758299901,-166.895064305503,-174.151371309312,-181.407678506716
0,-5.59660311114061,-11.1895743084031,-16.7804466751647,-22.3734101831041,-27.9680768665399,-33.5634360125541,-39.158816648648,-44.7539552015917,-50.3487410235665,-55.9432070707769,-61.5374275512866,-67.1314847413735,-72.7254427627145,-78.3193673499872,-83.9133130423629,-89.507309480321,-95.1013486246449,-100.695464677743,-106.289621375455,-111.883814171061,-117.478020419822,-123.072236331341,-128.666452335084,-134.260666666411,-139.854860764945
0,-4.41975047049627,-8.83249091662909,-13.2450155381257,-17.6610293327501,-22.0784479383979,-26.4960193777173,-30.9132755447348,-35.330144638188,-39.746654543345,-44.1628989172868,-48.5789704101735,-52.9949464846286,-57.4108805268201,-61.8268181031644,-66.2427914831385,-70.6588141489127,-75.0748771493583,-79.4909949457872,-83.9071416383721,-88.3233113522499,-92.7394890935624,-97.1556716804757,-101.571853190562,-105.988032417743,-110.404199626114
0,-3.55029755042032,-7.09546306794767,-10.6401049937192,-14.1876523793611,-17.7363739179193,-21.285143633301,-24.8335816761345,-28.381670182696,-31.9294757298819,-35.4770959613498,-39.0246111414914,-42.5720788544931,-46.1195332579008,-49.6669999892759,-53.2144956646542,-56.7620257079506,-60.3095818840868,-63.8571729741426,-67.4047819079093,-70.9524051891656,-74.5000332952419,-78.047664487986,-81.5952950826669,-85.1429244114668,-88.690545844506
0,-2.88818845326933,-5.77233502896751,-8.65683906779566,-11.5434205533898,-14.4305316556209,-17.317503316884,-20.2042150763246,-23.090725412193,-25.977094170426,-28.8633762679506,-31.7496084587708,-34.6358148011055,-37.5220088101952,-40.4082039608779,-43.2944116394538,-46.1806373984482,-49.0668775120101,-51.9531407611123,-54.8394162218563,-57.7257022439177,-60.6119921874977,-63.4982848584458,-66.3845774212037,-69.2708692228641,-72.15715522894
0,-2.37311985470719,-4.74357089188887,-7.11471029138648,-9.48692059768883,-11.8592699275061,-14.2315274997804,-16.603690107829,-18.9757895125691,-21.347831771695,-23.7198247821589,-26.0917762621277,-28.4636959707997,-30.8355934936211,-33.2074821902944,-35.5793746469514,-37.9512782775945,-40.3231927083105,-42.6951252857957,-45.0670680380417,-47.4390194272889,-49.8109741805628,-52.1829310914835,-54.5548878155198,-56.9268437151144,-59.2987953302546
0,-1.96573455382979,-3.93019297095705,-5.89479434097086,-7.85976654417648,-9.82492774701318,-11.7902036187911,-13.7555149056327,-15.7208035299782,-17.6860301424562,-19.6511884010371,-21.6162887214808,-23.5813487692162,-25.5463860914082,-27.5114176272668,-29.4764558818768,-31.4415068412384,-33.4065698986158,-35.3716480950775,-37.336734735308,-39.3018276109437,-41.266922620152,-43.2320186635537,-45.1971141385947,-47.1622086596664,-49.1273004579054
0,-1.63904360285458,-3.27776442055303,-4.9157353093707,-6.55387897982329,-8.19250228972017,-9.83142097441536,-11.4704007413984,-13.1093105004875,-14.7481061004838,-16.3868004484539,-18.0254261034493,-19.6640163125411,-21.3025965941972,-22.9411838130867,-24.5797861682682,-26.2184049231011,-27.8570367775281,-29.4956798758724,-31.1343286085453,-32.7729804761483,-34.411632816431,-36.0502850023708,-37.6889363668276,-39.3275869075611,-40.9662362129074
0,-1.37462973781261,-2.74929126820763,-4.12241421204448,-5.4959518427721,-6.87029635096335,-8.24499692495796,-9.61968128865894,-10.9942011107486,-12.3685490661238,-13.7427771643675,-15.1169444201502,-16.4910960714924,-17.8652591213039,-19.239444702521,-20.6136532896502,-21.9878800028854,-23.3621181374716,-24.7363624169392,-26.1106086550793,-27.4848548936029,-28.8591000634546,-30.2333442728476,-31.6075877406367,-32.9818308462392,-34.3560738047645
