33.391825686064,-0.3412760166153,33.0505496694487
26.6283427725796,-0.341276019742914,26.2871185022984
25.1543962705255,-0.341276022418056,24.8132101069174
25.0540113689901,-0.341276046706405,24.7128632311094
25.0650727934398,-0.341276183835061,24.7239540273654
25.0857286097951,-0.341276492753839,24.7446253515992
25.1111617705823,-0.341277026669276,24.7700558742113
25.1401472228863,-0.34127784288562,24.7990157908727
25.1745226861825,-0.341279009969348,24.8333372894649
25.2153662359879,-0.341280605809844,24.8740920474742
25.2618107295672,-0.341282721369401,24.9204053162636
25.3141207792707,-0.341285461563492,24.9725328972131
25.3739513976106,-0.341288948827922,25.0321195075111
25.4421927028299,-0.341293331741686,25.1000433207824
25.5198916000796,-0.341298768831148,25.1773376085677
25.6079884120924,-0.34130544862271,25.2649264766812
25.7082567640777,-0.341313604842477,25.3645644081706
25.8223878898432,-0.341323483787486,25.4779206429346
25.9522214542936,-0.341335378772256,25.6068086831125
26.0990602093198,-0.341349640722123,25.7525017023445
26.2643588941897,-0.341366645145255,25.9164204793892
26.449954921774,-0.341386793388183,26.1003619562691
26.6559194089121,-0.34141056420469,26.304355567227
26.8846243427763,-0.341438394538675,26.5307197684427
27.1355189826002,-0.341470809759143,26.7788517970972
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.340487049026399,23.5947505307126,23.4097020469655
-0.340493777525822,21.6385802108102,21.439417849295
-0.340498834801032,20.8830976507012,20.6785963205475
-0.340503069279337,20.8424080408006,20.6378121524144
-0.34050666447519,20.8394799773184,20.6351102563962
-0.340509729957973,20.8391387476404,20.6350524019672
-0.340512367812832,20.8401925758199,20.636430805922
-0.340514689293604,20.8429647800081,20.639563406734
-0.340516779884848,20.8483386080581,20.6453339753347
-0.34051873444335,20.8567471942297,20.6541722448014
-0.340520673634311,20.8683850012267,20.6662659418882
-0.340522681912176,20.8845574587633,20.6829245086866
-0.340524865590478,20.9057668864604,20.7046468975353
-0.340527340208572,20.9317278626737,20.7311378462201
-0.340530224228376,20.9637625669972,20.7637214276106
-0.340533659232256,21.0026045167022,20.8031273940592
-0.340537779178441,21.0490000134229,20.8500983176284
-0.340542749357782,21.1034251537773,20.9051026443245
-0.340548760507296,21.1674662893697,20.9697264462292
-0.340556000080282,21.2424299533361,21.0452720981836
-0.340564701270613,21.3285447556533,21.1319546769894
-0.340575101535935,21.4270159964607,21.2309711766401
-0.340587463044359,21.5389805652575,21.3434473014165
-0.340602101973199,21.664536426732,21.4694625076829
-0.34061927434832,21.8059197675831,21.6112422185826
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.1439946846364,-0.341795424765683,20.9026576613399
19.4964490962618,-0.341794638699197,19.245319473178
18.8765795997048,-0.341793683891364,18.6219585197573
18.8592079056745,-0.341792794314645,18.6048282758343
18.8802950749428,-0.341792046438588,18.6263898364477
18.9048596001615,-0.341791508265276,18.6514399172626
18.9309659921883,-0.341791245086555,18.67802680657
18.9586866883542,-0.341791320723928,18.7062193438297
18.9883217421302,-0.341791798705934,18.7363154504605
19.0202330555045,-0.341792744023032,18.7686752179707
19.0548464780277,-0.341794224423899,18.8037229385409
19.0925888421405,-0.341796311654214,18.8418836608286
19.1339918262372,-0.341799083120676,18.8836876062961
19.1796075747515,-0.341802625862029,18.9296851388956
19.2300617472192,-0.341807036015814,18.9805000279767
19.2860525190043,-0.341812413315126,19.0368284093473
19.3482534319645,-0.3418188766579,19.0993408140998
19.4173402525712,-0.341826550594915,19.1687092111543
19.4939673379308,-0.341835578482328,19.2455829129382
19.5789566533101,-0.341846118433151,19.3307790024888
19.6733032644801,-0.341858336285482,19.4252871081488
19.777156619024,-0.341872427142137,19.529245311062
19.8914508813504,-0.341888575465625,19.6435788511733
20.015603665305,-0.341907007053476,19.7676872783477
20.1507458720389,-0.341927918010385,19.90269064026
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.342923465644662,20.7962864638042,20.3318051551152
